product_name,cost_low,cost_high,currency,min_order_quantity,unit,supplier_name,source_url
Electric brake (Brake-by-wire),24.20,25.00,USD,50,piece,Wuhu GDST Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Brake_By_Wire_System.html
Electric brake (Brake-by-wire),19.80,79.90,USD,50,piece,Shanghai Spb Industry Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Brake_By_Wire_System.html
Electric brake (Brake-by-wire),99.90,111.90,USD,10,piece,IDO GROUP CO. LTD.,https://www.made-in-china.com/products-search/hot-china-products/Brake_By_Wire_System.html
Electronic Stability Control (ESC) system,14.52,15.55,USD,50,piece,Xuzhou Dragon Guard Industrial Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Vehicle_ESC_System.html
Electronic Stability Control (ESC) system,29.80,29.80,USD,1000,piece,Xi an Rois Autotech Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Vehicle_ESC_System.html
Electronic Stability Control (ESC) system,24.90,24.90,USD,1000,piece,Xi an Rois Autotech Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Vehicle_ESC_System.html
Sheath assembly,0.058,1.10,USD,100,Piece,Shenzhen Ranxuan Electronic Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Wire_Sheath_Connector.html
Sheath assembly,0.28,0.33,USD,200,Piece,Xuyao Electric Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Wire_Sheath_Connector.html
Sheath assembly,0.10,0.50,USD,1000,Piece,Dongguan Huamao Electronics Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Wire_Sheath_Connector.html
Ultra-high-purity reagent,3.00,10.00,USD,1,kg,Shanghai Sunwise Chemical Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Electronic_Grade_Chemical.html
Ultra-high-purity reagent,3.50,10.00,USD,1,kg,Brichem (Shandong) New Material Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Electronic_Grade_Chemical.html
Ultra-high-purity reagent,2.31,3.26,USD,1000,kg,JRS Hangzhou Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Electronic_Grade_Chemical.html
Various Electrical / Electronic parts,13.00,28.00,USD,5,Piece,Guangzhou Qianzhou Automotive Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Electronic_Parts.html
Various Electrical / Electronic parts,0.80,6.00,USD,20,Piece,Wuxi Hannah Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Electronic_Parts.html
Various Electrical / Electronic parts,0.10,2.00,USD,100,Piece,Qingdao Compass Hardware Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Electronic_Parts.html
Various actuators,4.50,6.00,USD,4,Piece,Hebei Daimosi Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Actuator.html
Various actuators,120.00,255.00,USD,1,Piece,Hebei Fensu Power Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Actuator.html
Various actuators,14.29,25.00,USD,10,Piece,Wenzhou SGL Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Actuator.html
Various instrument switches,1.20,1.20,USD,10,Piece,Yueqing Langir Electric Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Dashboard_Switch.html
Various instrument switches,0.50,0.50,USD,5,Piece,SNT Electronics Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Dashboard_Switch.html
Various instrument switches,0.40,1.00,USD,50,Piece,YUEQING AIBEIKON ELECTRIC CO. LTD.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Dashboard_Switch.html
Various motors,10.00,15.00,USD,500,Piece,Zhejiang LEVI Electromechanical Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_DC_Motor.html
Various motors,3.60,4.00,USD,100,Piece,Ningbo Sinomore Motor Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_DC_Motor.html
Various motors,0.40,5.00,USD,1,Piece,Shenzhen Lingtuotong Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_DC_Motor.html
Various sensors,7.50,8.50,USD,1,Piece,Wuxi Queen Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Sensor.html
Various sensors,5.00,15.00,USD,10,Piece,Beijing Xinhan Fengda Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Sensor.html
Various sensors,1.30,2.00,USD,240,Piece,Wuxi Ruixinsheng Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Sensor.html
Alternator,37.0,62.0,USD,48,Piece,Jiangsu Excellens Auto Electric Appliance Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Alternator.html
Alternator,38.0,58.0,USD,1,Piece,Ruian Runrun Auto Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Alternator.html
Alternator,65.0,110.0,USD,1,Piece,Ningbo Hi-Tech Altering Motor Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Alternator.html
Automatic transmission,700.0,1072.0,USD,1,Piece,Hangzhou Meisu Automotive Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Automatic_Transmission.html
Automatic transmission,150.0,200.0,USD,1,Piece,Prose Corporation,https://www.made-in-china.com/products-search/hot-china-products/Automatic_Transmission.html
Automatic transmission,1535.48,1692.78,USD,1,Piece,Xinyun Equation (Shanghai) Supply Chain Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Automatic_Transmission.html
Brake pipe,0.78,0.85,USD,500,Piece,Qingdao Guosong Machinery Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Brake_Pipe.html
Brake pipe,0.3,1.5,USD,3000,Meter,HEBEI JINXING TECHNOLOGY CO LTD,https://www.made-in-china.com/products-search/hot-china-products/Brake_Pipe.html
Brake pipe,0.5,3.0,USD,50,Piece,Qingdao Jinyuan Automotive Tubing Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Brake_Pipe.html
Camshaft,36.0,55.0,USD,1,Piece,Chengdu Hongtongda Sheng Trading Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Camshaft.html
Camshaft,15.0,20.0,USD,10,Piece,Yiwu Hi-Great Auto Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Camshaft.html
Camshaft,10.0,25.0,USD,50,Piece,Chengdu Jinding Precision Casting Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Camshaft.html
Car audio,8.5,14.0,USD,1000,Piece,Jiangmen Pusound Electronics Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Car_Audio.html
Car audio,48.0,53.0,USD,10,Piece,Wuhan Incar Technology Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Car_Audio.html
Car audio,65.0,85.0,USD,100,Piece,Hongkong Winpartners Electronics Company Ltd,https://www.made-in-china.com/products-search/hot-china-products/Car_Audio.html
Carburetor,35.0,65.0,USD,1,Piece,Guangzhou Brace Auto Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Carburetor.html
Carburetor,35.0,59.0,USD,50,Piece,Shaoxing Tosen Auto Part Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Carburetor.html
Carburetor,32.0,32.0,USD,20,Piece,Wenzhou Credit Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Carburetor.html
Catalytic converter,60.0,70.0,USD,50,Piece,Ningjin Bingchuan Muffler Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Catalytic_Converter.html
Catalytic converter,50.0,300.0,USD,1,Piece,Shandong Xuguang Auto Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Catalytic_Converter.html
Catalytic converter,20.0,120.0,USD,50,Set,Shandong Keyuan Vehicle Catalytic Converter Manufacturing Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Catalytic_Converter.html
Chain sprocket,1.23,9.86,USD,20,Piece,Sichuan Mighty Machinery Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Chain_Sprocket.html
Chain sprocket,2.32,3.0,USD,200,Piece,Hangzhou Sfr Technology Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Chain_Sprocket.html
Chain sprocket,0.5,20.0,USD,10,Piece,Guangzhou Telin Machinery Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Chain_Sprocket.html
Clutch disc,7.8,9.8,USD,10,Piece,Hangzhou Zsoar Trading Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Clutch_Disc.html
Clutch disc,10.0,25.0,USD,50,Piece,Cangzhou Toka Auto Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Clutch_Disc.html
Clutch disc,28.0,28.0,USD,10,Piece,Guangzhou Tianren Import and Export Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Clutch_Disc.html
Coil spring,5.0,5.0,USD,100,Piece,Hebei Ruibo Import and Export Trading Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Coil_Spring.html
Coil spring,3.58,5.88,USD,100,Piece,Roadfit Auto Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Coil_Spring.html
Coil spring,1.2,10.5,USD,50,Piece,Qingdao Everlasting Auto Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Coil_Spring.html
Connecting rod,9.0,15.0,USD,1,Piece,Chengdu Hongtongda Sheng Trading Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Connecting_Rod.html
Connecting rod,6.0,6.6,USD,500,Piece,Ningbo Dingjia Auto Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Connecting_Rod.html
Crankshaft,30.0,40.0,USD,1,Piece,Ningbo Bortoon Auto Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Crankshaft.html
Crankshaft,65.0,95.0,USD,100,Piece,Wenzhou Cop Auto Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Crankshaft.html
Crown gear,23.46,43.46,USD,150,Set,Qingzhou Jianfu Gear Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Crown_Gear.html
Crown gear,40.0,70.0,USD,10,Piece,Qingdao Bestya International Trade Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Crown_Gear.html
Differential case,9.9,55.0,USD,10,Piece,Youbisheng (Fujian) Machinery Industrial Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Differential_Case.html
Differential case,30.0,80.0,USD,1,Piece,Shandong Lianwo Heavy Truck Components Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Differential_Case.html
Differential gear,1.0,6.0,USD,1,Piece,Taizhou Minshine Auto Parts Manufacturing Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Differential_Gear.html
Differential gear,30.0,55.0,USD,1,Piece,Jinan Sinorise Import And Export Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Differential_Gear.html
Door frame,30.0,78.0,USD,200,Set,JIANGXI FANGDA TECH CO. LTD,https://www.made-in-china.com/products-search/hot-china-products/Door_Frame.html
Door frame,128.0,168.0,USD,2,Set,Nanchang Zhuohong Fire Equipment Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Door_Frame.html
Drive chain,1.39,1.99,USD,100,Meter,Wuyi Yunshi Chain Industry Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Drive_Chain.html
Drive chain,1.5,14.0,USD,300,Meter,Zhejiang Hengjiu Machinery Group Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Drive_Chain.html
Electric power steering (EPS),300.0,380.0,USD,1,Piece,Chongqing Xuancheng Import and Export Trade Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Electric_Power_Steering.html
Electric power steering (EPS),39.0,100.0,USD,10,Piece,Guangzhou Berlin Auto Parts Manufacturing Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Electric_Power_Steering.html
Engine ECU,125.0,149.8,USD,5,Piece,Shanghai Zhichen Technology Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Engine_ECU.html
Engine ECU,289.0,299.0,USD,1,Piece,Shiyan Xinghong Machinery Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Engine_ECU.html
Exhaust manifold,7.05,8.5,USD,100,Piece,Linyi Hongsheng Foundry Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Exhaust_Manifold.html
Exhaust manifold,18.0,48.0,USD,5,Piece,Ningjin County Lijianfei Auto Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Exhaust_Manifold.html
Exhaust pipe,8.8,9.8,USD,10,Piece,Nantong Fengyun Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Exhaust_Pipe.html
Exhaust pipe,1.49,7.99,USD,50,Piece,Zhe Jiang Yue Ding Corrugated Tube Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Exhaust_Pipe.html
Exhaust pipe,25.0,55.0,USD,1,Piece,Ningjin Bingchuan Muffler Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Exhaust_Pipe.html
Final drive gear,35.71,37.85,USD,80,Piece,Youbisheng (Fujian) Machinery Industrial Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Final_Drive_Gear.html
Final drive gear,10.0,50.0,USD,1,Piece,Shaoxing Tosen Auto Part Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Final_Drive_Gear.html
Fuel tank,10.0,20.0,USD,50,Set,Jiangmen Yoco Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Fuel_Tank.html
Fuel tank,68.0,74.0,USD,1,Piece,Wenzhou Xilu Ecommerce Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Fuel_Tank.html
Halfshaft,45.0,55.0,USD,1,Piece,Bengbu Smk Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Halfshaft.html
Halfshaft,20.0,30.0,USD,10,Piece,Bengbu Smk Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Halfshaft.html
Halfshaft,38.0,45.0,USD,2,Piece,Guangzhou Wencheng Autoparts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Halfshaft.html
Headlamp bulb,5.0,8.5,USD,1,Pair,Shenzhen Aurora Technology Limited,https://www.made-in-china.com/products-search/hot-china-products/Headlamp_Bulb.html
Headlamp bulb,11.0,18.0,USD,2,Piece,Shenzhen Goongo Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Headlamp_Bulb.html
Headlamp bulb,0.48,0.65,USD,1000,Piece,Superpack (Guangzhou) Intelligent Machine Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Headlamp_Bulb.html
Heat treatment fixture,100.0,3000.0,USD,1,Piece,Qingdao Zhongqi Hongyuan Trade Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Heat_Treatment_Fixture.html
Heat treatment fixture,500.0,5000.0,USD,1,Piece,Qingdao Hexin Machinery Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Heat_Treatment_Fixture.html
Home decoration material,0.9,1.3,USD,100,Square Feet,Dongguan Haojia Building Decoration Materials Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Home_Decoration_Material.html
Home decoration material,9.8,11.9,USD,52,Piece,Rainbow Shijiazhuang New Materials Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Home_Decoration_Material.html
Horn,2.0,3.0,USD,2000,Piece,Qufu Temb Automotive Electric Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Horn.html
Horn,2.35,2.65,USD,500,Pair,Lishui Senlebo Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Horn.html
Horn,2.6,3.0,USD,200,Set,XIAMEN DEERXUAN CAR ACCESSORIES CO. LTD.,https://www.made-in-china.com/products-search/hot-china-products/Horn.html
Ignition coil,1.99,8.99,USD,200,Piece,Shanghai Spb Industry Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Ignition_Coil.html
Ignition coil,2.9,9.9,USD,50,Piece,IDO GROUP CO. LTD.,https://www.made-in-china.com/products-search/hot-china-products/Ignition_Coil.html
Ignition coil,3.9,5.4,USD,100,Piece,Changsha Torch Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Ignition_Coil.html
Instrument cluster,38.0,45.0,USD,10,Piece,Hefei Huanxin Technology Development Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Instrument_Cluster.html
Instrument cluster,5.0,45.0,USD,100,Piece,Jinan Xinghui Truck Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Instrument_Cluster.html
Intake valve,0.7,1.5,USD,10,Piece,Guangzhou Xin Sande Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Intake_Valve.html
Intake valve,0.85,1.45,USD,200,Piece,Ningbo Joy International Trade Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Intake_Valve.html
Intake valve,3.0,6.0,USD,100,Piece,Shijiazhuang Huacheng Automobile Accessories Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Intake_Valve.html
Key cylinder,1.8,3.0,USD,500,Piece,Jiangsu Elite Lock Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Key_Cylinder.html
Key cylinder,2.9,3.9,USD,500,Piece,D&D Hardware Industrial Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Key_Cylinder.html
Key cylinder,1.5,5.0,USD,500,Piece,Wenzhou Liwang Hardware Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Key_Cylinder.html
Manual transmission,260.0,439.0,USD,1,Piece,Jiangmen Letus Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Manual_Transmission.html
Manual transmission,90.0,100.0,USD,10,Piece,Rech Auto Parts (Quzhou) Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Manual_Transmission.html
Manual transmission,150.0,200.0,USD,1,Piece,Henan Star Auto Engine Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Manual_Transmission.html
Modified polypropylene compound,1.8,2.1,USD,25,kg,Shanghai Qishen Plastic Industry Co. LTD.,https://www.made-in-china.com/products-search/hot-china-products/Modified_Polypropylene_Compound.html
Modified polypropylene compound,1.31,1.44,USD,1,kg,Julier (Xiamen) Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Modified_Polypropylene_Compound.html
Modified polypropylene compound,1.4,1.54,USD,1000,kg,COACE Chemical Company Limited,https://www.made-in-china.com/products-search/hot-china-products/Modified_Polypropylene_Compound.html
Motorcycle battery,4.0,5.0,USD,500,Piece,Flying Power (Jiangxi) Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Motorcycle_Battery.html
Motorcycle battery,4.5,6.69,USD,200,Piece,XIAMEN SONGLI NEW ENERGY TECHNOLOGY CO. LTD.,https://www.made-in-china.com/products-search/hot-china-products/Motorcycle_Battery.html
Motorcycle battery,5.0,7.0,USD,1000,Piece,Guangzhou CBB Battery Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Motorcycle_Battery.html
Motorcycle engine cover,3.0,9.0,USD,50,Piece,Ningbo Jalyn International Trading Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Motorcycle_Engine_Cover.html
Motorcycle engine cover,4.0,5.6,USD,200,Set,Guangzhou Wei Xin Import and Export Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Motorcycle_Engine_Cover.html
Motorcycle engine cover,14.5,17.4,USD,10,Set,Guangzhou Mosaike Modification Accessories Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Motorcycle_Engine_Cover.html
Motorcycle foot peg,2.2,2.5,USD,1000,Piece,Ningbo Suijin Machinery Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Motorcycle_Foot_Peg.html
Motorcycle foot peg,0.5,3.0,USD,100,Pair,Ningbo Jalyn International Trading Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Motorcycle_Foot_Peg.html
Motorcycle foot peg,5.06,5.56,USD,300,Set,Ningbo Tofull Motorcycle Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Motorcycle_Foot_Peg.html
Motorcycle frame assembly,272.0,284.0,USD,1,Piece,Guangzhou Bawo Trading Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Motorcycle_Frame_Assembly.html
Motorcycle frame assembly,100.0,100.0,USD,200,Piece,Ningbo Tower Machinery Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Motorcycle_Frame_Assembly.html
Oil pump,16.0,18.0,USD,48,Piece,Ningbo Huizhan Automotive Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Oil_Pump.html
Oil pump,10.0,100.0,USD,50,Piece,Jinhua Sanye Auto Parts Co. LTD.,https://www.made-in-china.com/products-search/hot-china-products/Oil_Pump.html
Oil seal,0.15,0.36,USD,500,Piece,DOKING INDUSTRIAL LIMITED,https://www.made-in-china.com/products-search/hot-china-products/Oil_Seal.html
Oil seal,0.05,0.9,USD,100,Piece,Ningbo Boman Mechanical & Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Oil_Seal.html
Oil seal,0.1,0.5,USD,100,Piece,Jiangyin No.3 Rubber Manufacturer Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Oil_Seal.html
One-way clutch,3.5,350.0,USD,1,Piece,Changzhou Suma Precision Machinery Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/One_Way_Clutch.html
One-way clutch,0.19,0.6,USD,100,Piece,Changzhou ZHH Bearing Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/One_Way_Clutch.html
One-way clutch,1.0,10.0,USD,1,Piece,Shandong Ante Bearing Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/One_Way_Clutch.html
Piston,8.0,12.0,USD,200,Set,Rui'an Hezhong Automotive Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Piston.html
Piston,1.0,3.0,USD,10,Piece,Chongqing Quality Industrial Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Piston.html
Piston,40.0,175.0,USD,12,Piece,Junmeng (Guangzhou) Import and Export Trading Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Piston.html
Piston ring,1.0,10.0,USD,10,Set,Guangzhou Making Industrial Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Piston_Ring.html
Piston ring,20.0,21.0,USD,12,Piece,Junmeng (Guangzhou) Import and Export Trading Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Piston_Ring.html
Piston ring,1.0,99.0,USD,100,Set,Shijiazhuang Wuxing Engine Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Piston_Ring.html
Radiator,63.0,63.0,USD,30,Piece,Guangzhou Kinga Autoparts Industry Manufacture Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Radiator.html
Radiator,20.0,20.0,USD,30,Piece,Shandong Vestmint Import and Export Corporation Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Radiator.html
Radiator,20.0,80.0,USD,5,Piece,IDO Group Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Radiator.html
Rear axle shaft,20.0,30.0,USD,1,Piece,Stone Star (Quanzhou) Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Rear_Axle_Shaft.html
Rear axle shaft,24.0,150.0,USD,5,Piece,Jinan Qiangyu Automobile Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Rear_Axle_Shaft.html
Rear axle shaft,2.0,2.0,USD,50,Piece,Guangzhou Lingyue Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Rear_Axle_Shaft.html
Ring gear,2700.0,65000.0,USD,1,Piece,Luoyang Deyu Machinery & Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Ring_Gear.html
Ring gear,10.0,60.0,USD,10,Piece,Zhangjiagang Kehua Gear Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Ring_Gear.html
Ring gear,0.5,100.0,USD,100,Piece,Jinjiang Feida Machinery Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Ring_Gear.html
Road wheel,75.0,85.0,USD,30,Piece,Forway Wheel and Tyre (Shandong) Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Road_Wheel.html
Road wheel,20.0,55.0,USD,4,Piece,Wuxi Sty International Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Road_Wheel.html
Road wheel,38.76,41.58,USD,1,Piece,Liangshan Jiuzhou Machinery Manufacturing Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Road_Wheel.html
Seat cushion,2.4,3.9,USD,20,Piece,Weifang Bai Yi Garment Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Seat_Cushion.html
Seat cushion,3.58,3.58,USD,600,Piece,Hangzhou FCJ I&E Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Seat_Cushion.html
Seat cushion,6.7,7.8,USD,200,Piece,Changzhou Mydays Energy Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Seat_Cushion.html
Special purpose machine,15000.0,18000.0,USD,1,Set,Cangzhou Terok International Trade Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Special_Purpose_Machine.html
Special purpose machine,70000.0,160000.0,USD,1,Set,Zhejiang Shuangzheng Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Special_Purpose_Machine.html
Special purpose machine,21000.0,78000.0,USD,1,Piece,Wuxi Geepro Machinery Import&Export Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Special_Purpose_Machine.html
Speedometer,2.5,4.0,USD,1000,Piece,Team-Go I&E Co. Ltd. (Ruian),https://www.made-in-china.com/products-search/hot-china-products/Speedometer.html
Speedometer,2.0,6.0,USD,1000,Piece,Wenzhou Far Europe Automobile Safety System Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Speedometer.html
Speedometer,0.5,5.0,USD,100,Piece,Ningbo Jalyn International Trading Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Speedometer.html
Starter motor,26.0,99.0,USD,10,Piece,Ningbo Yinzhou Zongone Imp & Exp Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Starter_Motor.html
Starter motor,35.0,45.0,USD,100,Piece,Hebei Cavwo Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Starter_Motor.html
Steel bar,458.0,535.0,USD,1,Ton,Shandong Guojie New Material Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Steel_Bar.html
Steel bar,460.0,540.0,USD,5,Ton,Wuxi Xinyiyuan Metal Products Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Steel_Bar.html
Steel pipe,500.0,600.0,USD,5,Ton,Tianjin Jinnuo Steel Pipe Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Steel_Pipe.html
Steel pipe,436.0,467.0,USD,5,Ton,Shandong Hongcheng Steel Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Steel_Pipe.html
Suspension system,5.0,10.0,USD,5,Piece,Guangzhou PSQ Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Suspension_System.html
Suspension system,50.0,65.0,USD,5,Piece,Liangshan Jiuzhou Machinery Manufacturing Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Suspension_System.html
